transaction_id,customer_id,transaction_date,amount,category,merchant,state
4769,4225,2023-07-20,54.86,Online,Target,AZ
4770,1200,2023-06-17,104.62,Online,Shell,WA
4771,4505,2023-10-12,201.14,Dining,Amazon,AZ
4772,4888,2023-07-08,515.15,Retail,Uber,AZ
4773,2991,2024-08-10,137.65,Retail,Shell,CA
4774,1108,2024-01-28,272.12,Dining,Shell,NC
4775,3448,2022-01-28,145.89,Groceries,Uber,AZ
4776,222,2023-07-24,640.73,Groceries,Target,TX
4777,1440,2023-10-01,727.8,Online,Delta,WA
4778,618,2023-03-04,681.08,Online,Amazon,TX
4779,2571,2024-02-14,26.72,Dining,Uber,FL
4780,2756,2024-09-06,257.18,Retail,Uber,NC
4781,2791,2022-02-04,511.88,Travel,Shell,MA
4782,3943,2023-06-10,5.55,Dining,Walmart,GA
4783,3310,2024-04-09,598.36,Dining,Shell,CA
4784,4055,2023-01-11,695.68,Retail,Walmart,NC
4785,225,2024-04-13,66.68,Gas,Uber,MA
4786,2242,2023-10-18,347.82,Retail,Delta,NC
4787,4153,2024-05-16,245.74,Dining,Amazon,GA
4788,3697,2024-10-03,757.82,Gas,Shell,NC
4789,3351,2023-05-03,263.16,Groceries,Target,TX
4790,3828,2022-12-19,466.84,Travel,Amazon,WA
4791,1404,2022-12-20,12.2,Retail,Delta,MA
4792,4213,2024-09-05,670.1,Dining,Walmart,NC
4793,410,2023-02-08,28.28,Retail,Uber,TX
4794,1917,2023-02-07,457.54,Groceries,Delta,TX
4795,3439,2024-01-27,593.87,Dining,Walmart,NY
4796,4068,2023-01-29,320.32,Dining,Walmart,NY
4797,2860,2023-08-06,30.18,Groceries,Amazon,TX
4798,1984,2022-04-14,721.07,Dining,Delta,IL
4799,2052,2022-01-11,296.03,Travel,Amazon,TX
4800,3702,2024-10-06,375.6,Dining,Amazon,IL
4801,23,2023-02-26,651.4,Gas,Uber,FL
4802,2969,2022-09-30,530.23,Retail,Delta,MA
4803,745,2022-02-23,263.67,Groceries,Delta,GA
4804,602,2022-09-04,434.81,Gas,Shell,CA
4805,3036,2023-10-27,79.7,Travel,Shell,MA
4806,1843,2023-09-10,387.53,Dining,Walmart,CA
4807,2675,2022-10-22,345.48,Groceries,Uber,TX
4808,4177,2022-10-03,609.16,Groceries,Target,CA
4809,2663,2023-08-08,641.0,Gas,Target,IL
4810,483,2024-12-02,698.44,Travel,Delta,FL
4811,4037,2022-07-13,686.5,Gas,Delta,GA
4812,2640,2022-11-07,798.69,Retail,Uber,AZ
4813,3312,2023-09-12,567.43,Retail,Walmart,NY
4814,4129,2023-10-07,498.48,Online,Shell,NY
4815,4376,2022-09-07,122.01,Travel,Target,MA
4816,3826,2024-02-21,377.19,Dining,Amazon,NY
4817,2200,2024-08-13,347.21,Online,Amazon,WA
4818,1683,2022-10-23,589.01,Gas,Amazon,CA
4819,4797,2022-08-26,223.37,Gas,Uber,FL
4820,3609,2024-03-20,697.32,Travel,Shell,NC
4821,1019,2022-10-16,179.75,Travel,Uber,AZ
4822,4761,2023-06-21,389.44,Retail,Delta,TX
4823,2971,2022-09-13,755.76,Retail,Walmart,TX
4824,1312,2023-06-05,278.46,Gas,Shell,WA
4825,1419,2022-04-29,583.73,Groceries,Amazon,WA
4826,2501,2022-06-21,271.82,Dining,Amazon,CA
4827,2668,2023-12-24,413.95,Travel,Walmart,WA
4828,1387,2024-04-05,621.63,Retail,Delta,GA
4829,1145,2022-12-15,652.59,Groceries,Delta,IL
4830,2064,2023-07-21,674.78,Gas,Shell,TX
4831,4835,2023-04-21,84.14,Retail,Delta,TX
4832,1547,2022-04-18,684.63,Gas,Walmart,TX
4833,2146,2023-08-12,121.37,Groceries,Shell,GA
4834,2164,2023-01-05,221.89,Gas,Shell,GA
4835,3013,2024-01-30,777.02,Dining,Uber,TX
4836,4445,2023-07-29,119.65,Groceries,Walmart,TX
4837,4328,2022-03-05,204.61,Dining,Amazon,IL
4838,3183,2022-07-31,271.95,Travel,Delta,MA
4839,3424,2022-03-10,645.93,Online,Delta,WA
4840,4002,2023-01-12,260.1,Dining,Amazon,MA
4841,3560,2023-06-09,661.65,Online,Target,GA
4842,1557,2022-03-09,168.45,Gas,Walmart,GA
4843,2687,2024-12-21,482.81,Dining,Amazon,CA
4844,2333,2022-06-10,767.98,Dining,Target,CA
4845,1657,2024-11-15,37.61,Gas,Target,AZ
4846,545,2024-01-29,727.3,Retail,Shell,WA
4847,392,2023-12-02,136.05,Dining,Delta,IL
4848,1989,2024-04-09,466.87,Gas,Shell,CA
4849,4086,2024-04-28,43.8,Travel,Walmart,NC
4850,297,2024-04-17,459.18,Groceries,Shell,TX
4851,1087,2022-09-06,493.93,Retail,Target,WA
4852,4366,2024-11-25,647.09,Retail,Uber,FL
4853,3262,2024-10-27,335.79,Dining,Delta,WA
4854,4606,2022-07-21,733.02,Travel,Walmart,AZ
4855,1117,2024-04-24,299.47,Groceries,Amazon,CA
4856,1077,2023-06-28,77.81,Dining,Delta,WA
4857,496,2022-06-10,312.47,Travel,Shell,NY
4858,2996,2024-11-19,248.48,Dining,Delta,AZ
4859,94,2022-09-19,359.91,Groceries,Walmart,NC
4860,4721,2022-01-10,163.66,Dining,Uber,IL
4861,4325,2023-12-16,299.42,Gas,Target,TX
4862,721,2022-12-25,709.56,Travel,Walmart,NC
4863,4363,2022-05-04,523.7,Dining,Walmart,CA
4864,4377,2023-09-22,162.5,Gas,Amazon,FL
4865,4027,2022-09-25,47.04,Retail,Amazon,CA
4866,4056,2022-10-05,177.24,Groceries,Delta,TX
4867,1107,2024-10-20,330.29,Retail,Walmart,TX
4868,3933,2022-03-17,296.87,Groceries,Target,CA
4869,3723,2023-06-10,679.55,Retail,Delta,TX
4870,1372,2023-09-10,470.85,Gas,Target,MA
4871,423,2024-11-25,674.78,Groceries,Delta,CA
4872,2006,2022-09-27,799.11,Gas,Shell,NY
4873,4550,2022-01-02,235.82,Retail,Shell,FL
4874,4603,2023-07-27,384.58,Groceries,Amazon,NC
4875,4412,2023-06-19,565.92,Online,Walmart,WA
4876,764,2022-12-17,411.84,Online,Target,FL
4877,3369,2024-11-17,264.82,Dining,Target,NC
4878,898,2023-06-21,653.88,Retail,Amazon,CA
4879,953,2024-05-16,714.48,Retail,Amazon,FL
4880,2923,2024-12-24,226.2,Retail,Amazon,FL
4881,4480,2024-11-29,228.76,Groceries,Uber,IL
4882,3198,2023-04-09,456.12,Online,Shell,AZ
4883,4199,2022-01-23,654.03,Retail,Shell,IL
4884,900,2023-11-20,418.34,Retail,Shell,NC
4885,4024,2022-05-08,52.74,Gas,Walmart,IL
4886,4206,2022-02-04,239.53,Groceries,Target,MA
4887,3642,2023-05-02,404.77,Retail,Walmart,WA
4888,3544,2022-04-11,590.66,Travel,Target,FL
4889,3642,2024-01-07,621.08,Gas,Walmart,WA
4890,4766,2024-01-11,603.08,Online,Delta,GA
4891,3091,2023-09-03,80.38,Online,Amazon,MA
4892,4480,2022-11-26,494.72,Online,Shell,WA
4893,762,2022-07-15,343.22,Dining,Delta,GA
4894,2408,2023-02-18,254.25,Dining,Delta,CA
4895,886,2022-03-09,662.95,Travel,Walmart,NC
4896,2644,2024-05-20,289.91,Travel,Delta,FL
4897,3244,2024-05-20,150.1,Gas,Walmart,IL
4898,1236,2022-05-21,558.11,Travel,Target,MA
4899,2934,2022-07-04,112.73,Gas,Delta,IL
4900,1469,2024-11-08,238.64,Retail,Uber,CA
4901,10,2022-03-22,358.34,Groceries,Amazon,MA
4902,792,2023-05-13,117.63,Dining,Delta,FL
4903,1663,2022-08-06,233.42,Retail,Delta,CA
4904,744,2023-06-09,515.08,Online,Target,AZ
4905,2429,2022-05-01,448.14,Gas,Walmart,CA
4906,3494,2023-04-14,676.2,Travel,Walmart,WA
4907,4547,2022-06-28,117.01,Groceries,Walmart,GA
4908,1117,2022-04-21,691.77,Travel,Walmart,GA
4909,2442,2022-01-09,65.12,Online,Amazon,WA
4910,1355,2022-08-10,596.02,Groceries,Target,NC
4911,2481,2024-03-07,169.48,Travel,Amazon,WA
4912,3002,2024-05-10,722.96,Gas,Shell,NC
4913,1187,2023-09-14,38.04,Retail,Walmart,GA
4914,4088,2022-07-23,466.29,Travel,Walmart,CA
4915,2832,2023-06-11,15.2,Dining,Walmart,MA
4916,3662,2023-03-29,590.15,Dining,Target,MA
4917,1749,2024-08-03,31.82,Groceries,Amazon,NY
4918,2864,2022-07-14,583.09,Dining,Target,NY
4919,1115,2022-09-18,647.78,Travel,Walmart,GA
4920,3265,2024-05-15,716.94,Online,Amazon,CA
4921,3091,2024-10-29,290.74,Dining,Amazon,FL
4922,1064,2024-07-11,436.31,Gas,Walmart,NC
4923,3749,2022-12-06,588.16,Travel,Target,IL
4924,4546,2022-02-16,657.48,Dining,Amazon,GA
4925,2733,2024-04-09,627.36,Retail,Walmart,MA
4926,1873,2024-03-23,679.0,Groceries,Amazon,AZ
4927,4721,2023-05-04,718.63,Online,Shell,MA
4928,1970,2024-03-01,522.0,Online,Shell,FL
4929,885,2022-04-03,143.31,Online,Walmart,WA
4930,3964,2023-08-02,667.62,Online,Target,FL
4931,3679,2022-05-18,373.31,Gas,Uber,MA
4932,319,2022-11-08,45.26,Dining,Shell,AZ
4933,3817,2022-10-17,502.73,Online,Uber,MA
4934,3718,2022-03-06,583.34,Gas,Walmart,GA
4935,3196,2023-12-04,369.0,Gas,Target,IL
4936,1375,2024-08-18,407.8,Online,Target,TX
4937,488,2023-06-23,442.23,Retail,Uber,FL
4938,451,2022-04-27,205.74,Online,Amazon,WA
4939,353,2024-06-10,302.32,Gas,Target,GA
4940,1941,2023-07-21,646.47,Gas,Uber,NY
4941,2368,2023-05-01,28.78,Groceries,Shell,GA
4942,3237,2024-11-15,447.73,Gas,Amazon,MA
4943,248,2024-02-23,30.27,Groceries,Target,GA
4944,3504,2024-10-08,165.3,Retail,Delta,FL
4945,568,2024-05-26,301.45,Travel,Shell,IL
4946,684,2023-09-12,153.22,Travel,Amazon,AZ
4947,644,2023-02-18,679.57,Groceries,Uber,WA
4948,479,2023-03-05,696.81,Travel,Target,GA
4949,2761,2022-08-31,126.64,Gas,Shell,TX
4950,4464,2022-09-09,714.41,Gas,Uber,CA
4951,4453,2022-04-22,187.84,Online,Uber,WA
4952,1369,2024-02-21,14.65,Dining,Delta,NC
4953,2227,2024-08-27,590.79,Online,Shell,FL
4954,3497,2022-12-26,417.0,Online,Delta,NC
4955,3613,2024-02-06,401.22,Dining,Target,NC
4956,4008,2024-07-07,7.15,Groceries,Amazon,NC
4957,1843,2022-06-17,782.94,Gas,Uber,AZ
4958,3378,2024-01-28,666.89,Dining,Delta,TX
4959,2415,2022-08-01,774.12,Retail,Uber,IL
4960,1060,2024-02-27,198.72,Gas,Shell,NY
4961,1645,2024-03-02,484.92,Groceries,Uber,WA
4962,4924,2022-02-15,598.66,Travel,Delta,MA
4963,1812,2024-11-07,643.65,Online,Shell,MA
4964,2194,2024-05-28,626.48,Online,Walmart,WA
4965,2428,2024-01-28,460.0,Gas,Delta,NY
4966,168,2023-11-19,30.12,Dining,Delta,WA
4967,4183,2023-02-02,795.21,Travel,Uber,NY
4968,154,2023-10-23,96.32,Retail,Shell,NC
4969,2545,2022-04-08,148.75,Gas,Amazon,WA
4970,3869,2024-10-25,660.43,Retail,Uber,MA
4971,315,2022-06-08,84.96,Online,Uber,GA
4972,723,2022-03-28,174.62,Gas,Delta,TX
4973,3632,2023-03-19,21.14,Gas,Uber,FL
4974,3346,2022-06-21,129.55,Online,Uber,GA
4975,2812,2023-11-13,528.87,Travel,Amazon,NY
4976,2310,2022-08-23,291.63,Gas,Walmart,FL
4977,2502,2022-05-01,112.43,Retail,Walmart,FL
4978,3334,2023-05-12,214.88,Dining,Walmart,AZ
4979,2024,2023-09-04,604.17,Dining,Walmart,WA
4980,350,2023-02-26,447.69,Groceries,Uber,NC
4981,824,2022-05-15,383.45,Groceries,Target,NC
4982,438,2022-11-11,42.09,Groceries,Shell,AZ
4983,169,2022-03-10,411.82,Dining,Target,CA
4984,3820,2022-07-17,387.81,Travel,Uber,FL
4985,3415,2024-03-27,357.08,Gas,Uber,NC
4986,3302,2022-01-11,392.56,Dining,Shell,GA
4987,4119,2024-05-18,64.07,Groceries,Walmart,AZ
4988,3036,2024-01-05,746.74,Groceries,Uber,IL
4989,4377,2024-11-16,248.38,Gas,Delta,WA
4990,3591,2022-01-16,523.75,Groceries,Amazon,NY
4991,2770,2025-01-01,290.39,Retail,Amazon,CA
4992,2301,2024-08-05,265.71,Online,Shell,FL
4993,4500,2022-01-07,581.37,Travel,Delta,AZ
4994,2181,2022-03-02,337.93,Online,Amazon,WA
4995,3346,2024-07-13,494.62,Dining,Target,TX
4996,2666,2023-04-30,223.01,Gas,Walmart,TX
4997,232,2023-09-24,216.04,Travel,Target,MA
4998,2593,2024-07-24,163.25,Retail,Target,AZ
4999,4175,2024-11-20,244.23,Travel,Delta,NY
5000,1059,2023-07-14,56.6,Online,Delta,FL
5001,2543,2022-04-01,66.85,Retail,Walmart,FL
5002,1134,2023-03-22,683.06,Retail,Shell,AZ
5003,3647,2024-08-07,227.5,Groceries,Delta,CA
5004,2376,2022-11-26,432.97,Retail,Amazon,FL
5005,3881,2024-11-10,399.66,Retail,Amazon,NY
5006,2738,2024-08-12,509.18,Dining,Amazon,CA
5007,2432,2023-04-24,520.11,Groceries,Shell,AZ
5008,1388,2023-06-02,296.59,Travel,Amazon,MA
5009,3304,2023-06-20,111.08,Retail,Delta,NY
5010,1438,2022-08-13,146.04,Groceries,Shell,MA
5011,3366,2023-07-26,290.66,Dining,Target,TX
5012,4643,2023-01-03,450.29,Travel,Shell,IL
5013,1730,2024-10-19,493.33,Groceries,Amazon,CA
5014,2440,2024-11-25,746.22,Gas,Walmart,NY
5015,3174,2023-04-11,247.65,Groceries,Uber,FL
5016,3908,2023-07-26,91.89,Gas,Target,WA
5017,1317,2023-03-14,432.44,Online,Amazon,CA
5018,685,2024-01-27,57.94,Dining,Delta,TX
5019,2589,2023-08-14,136.67,Gas,Target,CA
5020,3544,2024-05-30,445.54,Retail,Amazon,FL
5021,3088,2022-07-10,739.96,Dining,Delta,IL
5022,1676,2022-04-07,160.46,Online,Walmart,AZ
5023,2114,2023-05-19,293.19,Groceries,Walmart,AZ
5024,958,2024-06-06,357.07,Groceries,Uber,CA
5025,3544,2022-05-30,763.03,Retail,Uber,CA
5026,3095,2022-02-12,589.81,Gas,Uber,FL
5027,4798,2024-07-01,269.06,Online,Shell,TX
5028,2808,2022-11-15,220.74,Retail,Amazon,MA
5029,821,2022-08-06,417.21,Groceries,Walmart,TX
5030,888,2023-05-03,308.2,Retail,Amazon,NY
5031,3729,2022-05-26,495.35,Travel,Amazon,NC
5032,3994,2022-11-24,430.13,Online,Walmart,CA
5033,3085,2022-09-16,31.84,Travel,Walmart,TX
5034,876,2023-07-20,64.21,Travel,Uber,TX
5035,4262,2022-04-29,111.57,Online,Shell,CA
5036,3997,2022-10-17,522.35,Groceries,Target,WA
5037,557,2022-08-13,781.91,Online,Delta,FL
5038,2215,2024-06-12,364.83,Groceries,Uber,IL
5039,709,2024-01-23,123.77,Dining,Walmart,FL
5040,718,2022-09-02,489.99,Travel,Uber,IL
5041,3666,2022-06-25,502.2,Gas,Shell,GA
5042,2145,2023-06-06,605.83,Retail,Delta,WA
5043,2020,2022-04-29,569.31,Online,Shell,NY
5044,3780,2022-09-16,551.83,Gas,Uber,CA
5045,291,2023-07-25,581.25,Dining,Amazon,NC
5046,2184,2024-07-31,656.28,Dining,Target,AZ
5047,3880,2022-06-07,716.89,Travel,Walmart,TX
5048,2937,2022-09-18,7.71,Gas,Shell,AZ
5049,2415,2023-01-25,534.64,Dining,Shell,NY
5050,2296,2023-10-07,753.26,Travel,Walmart,NC
5051,2814,2022-05-12,607.51,Online,Uber,FL
5052,1238,2023-02-12,69.69,Retail,Uber,GA
5053,2118,2022-10-09,590.37,Online,Walmart,CA
5054,4842,2023-07-21,205.81,Gas,Walmart,MA
5055,3044,2024-02-07,151.32,Travel,Walmart,AZ
5056,3088,2022-02-15,166.54,Travel,Target,TX
5057,3559,2023-11-17,777.85,Travel,Target,NY
5058,699,2022-01-21,529.0,Groceries,Delta,NY
5059,2854,2024-09-23,782.39,Dining,Delta,CA
5060,3809,2022-09-25,678.52,Travel,Uber,AZ
5061,4620,2022-04-11,740.29,Groceries,Amazon,MA
5062,1846,2023-10-23,446.18,Groceries,Delta,MA
5063,4015,2023-10-15,282.25,Retail,Target,NY
5064,3183,2022-02-02,592.13,Online,Shell,FL
5065,464,2022-08-24,19.36,Retail,Shell,FL
5066,3861,2022-07-17,516.78,Dining,Target,IL
5067,451,2023-05-22,765.41,Online,Uber,CA
5068,1916,2024-01-17,677.46,Dining,Shell,CA
5069,924,2022-11-28,155.62,Online,Target,NC
5070,3623,2023-05-01,106.79,Groceries,Walmart,IL
5071,316,2022-04-30,662.05,Travel,Amazon,AZ
5072,4767,2022-06-07,47.45,Travel,Amazon,GA
5073,4794,2024-11-26,796.27,Dining,Amazon,CA
5074,1377,2024-04-29,376.58,Travel,Uber,CA
5075,2816,2022-05-24,742.44,Online,Uber,GA
5076,1263,2023-10-03,649.97,Retail,Walmart,TX
5077,1128,2023-11-24,559.41,Online,Walmart,IL
5078,2926,2024-11-17,168.58,Gas,Target,CA
5079,1053,2024-08-06,73.09,Retail,Target,WA
5080,4185,2024-01-24,526.25,Retail,Shell,CA
5081,2423,2024-05-24,155.84,Gas,Target,TX
5082,3469,2022-02-20,663.83,Travel,Uber,GA
5083,4460,2022-04-19,58.34,Dining,Target,AZ
5084,4022,2022-05-14,421.46,Groceries,Shell,CA
5085,4410,2022-03-21,340.53,Online,Delta,MA
5086,548,2024-10-03,740.27,Gas,Uber,WA
5087,4892,2022-12-04,719.31,Dining,Shell,AZ
5088,3524,2023-03-08,577.64,Groceries,Amazon,NC
5089,1530,2024-06-06,605.48,Retail,Target,NC
5090,107,2022-04-12,566.69,Groceries,Amazon,IL
5091,857,2022-11-27,541.47,Dining,Uber,MA
5092,2985,2023-01-11,797.57,Retail,Delta,NC
5093,4387,2022-08-19,590.17,Groceries,Amazon,CA
5094,4713,2024-02-03,756.74,Gas,Uber,CA
5095,1251,2023-02-28,352.59,Travel,Amazon,AZ
5096,1612,2024-11-14,798.51,Online,Uber,CA
5097,1791,2023-07-23,493.5,Gas,Delta,MA
5098,868,2023-02-20,724.42,Gas,Walmart,TX
5099,2770,2022-10-29,77.28,Online,Walmart,NY
5100,4254,2022-04-29,490.39,Travel,Target,WA
5101,328,2022-11-27,794.27,Travel,Target,IL
5102,3817,2023-10-24,57.92,Retail,Amazon,MA
5103,3149,2022-12-25,757.9,Groceries,Shell,MA
5104,3382,2022-10-16,120.99,Groceries,Shell,TX
5105,2375,2023-07-07,796.91,Retail,Target,FL
5106,2556,2023-03-16,234.71,Retail,Uber,GA
5107,4966,2023-07-29,635.95,Retail,Target,FL
5108,1131,2023-12-18,27.03,Retail,Shell,GA
5109,4337,2022-12-12,233.0,Groceries,Target,CA
5110,2483,2024-10-11,484.54,Retail,Target,NY
5111,3100,2024-10-09,185.67,Gas,Shell,MA
5112,2752,2024-04-12,609.79,Groceries,Walmart,FL
5113,3321,2022-04-15,542.15,Travel,Uber,GA
5114,1557,2022-11-09,792.75,Retail,Shell,AZ
5115,3544,2022-03-27,469.54,Retail,Uber,TX
5116,4509,2023-04-27,615.65,Dining,Delta,CA
5117,569,2024-04-29,64.25,Gas,Walmart,FL
5118,1655,2024-10-24,39.18,Gas,Uber,IL
5119,3237,2022-10-27,467.41,Dining,Walmart,NY
5120,3120,2023-06-12,788.35,Gas,Uber,AZ
5121,3734,2023-08-29,218.69,Dining,Walmart,AZ
5122,3230,2024-07-15,6.36,Gas,Uber,TX
5123,151,2024-11-30,276.03,Dining,Walmart,NY
5124,2273,2023-10-11,592.57,Dining,Amazon,FL
5125,4352,2023-07-09,642.81,Travel,Delta,GA
5126,2109,2024-12-25,625.95,Dining,Amazon,AZ
5127,1796,2022-09-02,69.33,Retail,Amazon,FL
5128,2428,2023-08-12,617.81,Retail,Walmart,NY
5129,3515,2024-01-01,69.92,Dining,Walmart,MA
5130,349,2024-11-10,789.8,Online,Walmart,TX
5131,2079,2022-05-27,299.53,Gas,Walmart,GA
5132,397,2022-11-09,556.32,Retail,Delta,CA
5133,2977,2022-11-12,390.19,Gas,Shell,GA
5134,2610,2023-02-07,196.31,Groceries,Shell,NY
5135,1159,2022-05-06,490.63,Dining,Delta,GA
5136,146,2024-04-14,17.66,Dining,Shell,TX
5137,2227,2023-05-11,406.6,Gas,Walmart,IL
5138,264,2024-09-07,36.04,Retail,Delta,CA
5139,4300,2024-01-14,456.4,Groceries,Target,IL
5140,3102,2023-12-01,368.55,Travel,Shell,WA
5141,2107,2022-02-14,716.31,Dining,Uber,NY
5142,3081,2024-04-15,772.97,Online,Uber,TX
5143,988,2024-08-21,522.63,Gas,Shell,NY
5144,1348,2024-06-29,152.22,Groceries,Amazon,MA
5145,1361,2024-05-09,421.23,Dining,Uber,NC
5146,2839,2024-12-31,6.29,Retail,Walmart,GA
5147,1727,2023-12-29,615.61,Groceries,Uber,WA
5148,2290,2022-04-08,37.73,Online,Uber,WA
5149,908,2022-04-27,647.02,Groceries,Shell,IL
5150,1184,2024-09-21,215.42,Gas,Delta,AZ
5151,2825,2024-12-02,203.77,Travel,Target,CA
5152,1259,2022-03-12,76.3,Travel,Shell,CA
5153,199,2024-01-28,550.18,Travel,Delta,FL
5154,1057,2024-03-06,295.96,Retail,Walmart,GA
5155,2456,2024-04-18,76.48,Retail,Delta,NY
5156,3366,2023-12-27,260.2,Groceries,Walmart,MA
5157,1261,2022-04-17,738.08,Retail,Target,NY
5158,3979,2023-01-21,32.78,Dining,Shell,IL
5159,2836,2023-04-01,536.9,Dining,Amazon,NC
5160,1314,2024-02-14,403.3,Dining,Amazon,WA
5161,1903,2022-10-21,480.13,Online,Target,AZ
5162,3976,2022-06-25,316.36,Dining,Uber,CA
5163,578,2023-08-17,387.83,Gas,Target,MA
5164,4431,2022-11-25,608.64,Groceries,Walmart,TX
5165,1021,2024-10-22,389.13,Gas,Delta,IL
5166,3654,2022-02-11,304.15,Travel,Shell,FL
5167,3845,2022-03-22,224.22,Gas,Target,FL
5168,3574,2023-05-03,363.15,Gas,Delta,NC
5169,2294,2024-07-04,462.7,Gas,Walmart,MA
5170,611,2022-09-19,302.71,Online,Uber,NC
5171,329,2023-12-10,721.29,Groceries,Walmart,GA
5172,547,2024-09-19,796.78,Retail,Shell,MA
5173,339,2024-03-18,167.27,Dining,Delta,GA
5174,3182,2023-07-02,517.19,Gas,Delta,AZ
5175,3042,2023-09-07,168.89,Retail,Target,CA
5176,807,2024-08-04,435.14,Travel,Delta,IL
5177,1034,2024-03-25,317.67,Retail,Uber,FL
5178,3274,2022-04-08,200.1,Groceries,Walmart,NC
5179,3988,2024-03-04,276.95,Groceries,Delta,FL
5180,3334,2022-05-07,103.06,Gas,Target,NC
5181,2741,2024-03-05,68.19,Retail,Shell,AZ
5182,4526,2023-08-02,362.85,Groceries,Uber,AZ
5183,4902,2024-04-19,653.13,Groceries,Amazon,NC
5184,1697,2023-08-06,547.91,Retail,Walmart,TX
5185,3651,2023-07-02,478.29,Groceries,Uber,GA
5186,2083,2022-03-08,339.3,Groceries,Walmart,WA
5187,1999,2023-11-13,377.5,Travel,Amazon,AZ
5188,4653,2023-08-02,22.09,Travel,Walmart,TX
5189,1686,2024-04-16,752.41,Travel,Amazon,CA
5190,4587,2024-04-03,252.14,Dining,Amazon,IL
5191,1604,2023-07-29,731.99,Travel,Delta,WA
5192,4350,2022-01-30,574.42,Dining,Uber,IL
5193,4113,2024-02-02,451.57,Gas,Amazon,CA
5194,261,2024-04-10,358.95,Groceries,Delta,CA
5195,3797,2024-01-01,261.76,Travel,Uber,WA
5196,2776,2023-06-19,512.45,Gas,Shell,FL
5197,501,2023-01-04,776.33,Groceries,Amazon,WA
5198,1016,2022-10-29,644.44,Gas,Delta,FL
5199,2334,2024-07-05,315.95,Retail,Target,AZ
5200,2055,2022-11-03,388.33,Online,Target,MA
5201,3964,2024-12-22,377.42,Groceries,Shell,AZ
5202,3675,2024-04-16,211.34,Groceries,Shell,MA
5203,4056,2023-05-26,678.59,Dining,Walmart,CA
5204,2707,2024-10-14,555.8,Retail,Target,IL
5205,2100,2024-06-05,480.04,Retail,Delta,TX
5206,2566,2024-07-26,349.47,Groceries,Target,WA
5207,3018,2023-01-22,195.01,Gas,Uber,IL
5208,109,2024-03-05,513.64,Online,Delta,WA
5209,3423,2024-05-08,193.23,Online,Shell,GA
5210,66,2023-04-03,12.0,Travel,Shell,MA
5211,3082,2022-10-04,57.98,Travel,Walmart,WA
5212,4298,2022-08-18,556.74,Gas,Delta,MA
5213,2949,2022-01-13,305.15,Travel,Shell,FL
5214,214,2022-07-16,169.09,Online,Shell,IL
5215,4423,2023-09-07,194.1,Online,Delta,WA
5216,1041,2022-04-13,398.1,Dining,Delta,TX
5217,4619,2022-04-19,724.83,Groceries,Target,GA
5218,988,2023-01-11,218.69,Groceries,Shell,CA
5219,3196,2022-05-06,526.09,Travel,Delta,AZ
5220,504,2024-01-17,661.34,Gas,Walmart,GA
5221,756,2023-01-20,393.5,Groceries,Walmart,CA
5222,1342,2022-05-28,26.49,Retail,Target,IL
5223,2589,2023-11-14,637.96,Groceries,Walmart,FL
5224,1382,2024-10-21,704.1,Online,Target,NY
5225,2988,2024-09-21,29.68,Travel,Amazon,AZ
5226,2845,2023-07-06,97.38,Gas,Shell,AZ
5227,2520,2024-01-19,74.19,Dining,Uber,AZ
5228,3727,2024-10-27,180.84,Gas,Delta,TX
5229,1888,2023-03-12,399.32,Travel,Walmart,CA
5230,1324,2024-03-12,31.51,Gas,Walmart,NY
5231,3810,2022-11-21,139.38,Retail,Amazon,WA
5232,3748,2022-06-06,328.76,Groceries,Delta,FL
5233,2132,2022-04-22,508.29,Retail,Target,WA
5234,2425,2024-09-13,728.12,Gas,Amazon,FL
5235,3385,2025-01-01,664.75,Travel,Delta,WA
5236,2252,2024-08-11,47.86,Gas,Delta,FL
5237,1009,2024-08-15,773.71,Travel,Target,IL
5238,1318,2024-01-06,217.28,Groceries,Shell,WA
5239,3217,2024-05-22,294.01,Online,Amazon,NC
5240,4635,2022-04-04,64.24,Gas,Amazon,CA
5241,17,2023-12-20,749.16,Retail,Uber,WA
5242,4671,2023-11-13,439.0,Groceries,Target,MA
5243,1803,2023-10-30,415.47,Online,Uber,MA
5244,2624,2023-05-30,17.08,Groceries,Delta,MA
5245,130,2024-10-25,7.73,Online,Uber,FL
5246,1474,2022-07-13,547.36,Online,Target,WA
5247,950,2022-02-23,388.41,Dining,Delta,NC
5248,3997,2024-07-22,408.52,Online,Amazon,WA
5249,1069,2024-09-02,521.93,Retail,Uber,IL
5250,4312,2024-03-22,121.02,Online,Amazon,MA
5251,1624,2024-10-28,798.69,Retail,Amazon,WA
5252,2896,2022-04-01,69.21,Groceries,Shell,WA
5253,2737,2022-12-12,217.96,Travel,Target,NY
5254,2313,2024-10-18,556.61,Online,Uber,AZ
5255,1947,2022-12-17,415.16,Online,Walmart,WA
5256,617,2022-07-29,81.78,Travel,Shell,NC
5257,1870,2022-09-15,621.0,Online,Amazon,WA
5258,301,2024-11-30,776.49,Gas,Target,MA
5259,985,2023-12-28,381.1,Gas,Shell,CA
5260,3692,2023-11-27,206.23,Groceries,Walmart,WA
5261,4502,2022-10-31,89.93,Retail,Delta,FL
5262,3427,2024-05-14,168.16,Dining,Walmart,NY
5263,161,2022-09-02,252.43,Gas,Target,AZ
5264,26,2024-02-25,154.43,Gas,Delta,GA
